stimulus_id,text,human_v,human_a,human_v_scaled,human_a_scaled,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen_text,rec_p55,post_ev,post_ea,post_gv,post_ga,post_gen_text,post_p55
emobank_SemEval_99,Vegetables May Boost Brain Power in Older Adults,3.3,3.1,0.1499999999999999,0.05,6.993340249032186,4.645402773822723,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0005589626404038844,6.836932469855599,4.697329510525765,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.0016663928204234855
emobank_wsj_0175_536_643,Sony's planned acquisition of Guber/Peters Entertainment Co. for $200 million is scheduled to close Monday.,3.0,3.1,0.0,0.05,4.51586891420599,3.2015662381232515,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5",0.0054280601065817375,4.984528670074452,3.853020212744699,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.007974789135031682
emobank_20020731-nyt_23886_24069,"The anonymous buyer, believed to be an individual collector who lives in the United States, made the winning bid in a fiercely contested nine-minute auction at Sotheby's in Manhattan.",3.4,3.3,0.1999999999999999,0.1499999999999999,6.188678582624063,4.522956828742904,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.004693761218476149,5.9068484382763495,4.6001109110498275,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.006123176249905742
emobank_Fermentation_HR5034_11796_11901,http://www.law.com/jsp/nlj/PubArticleNLJ.jsp?id=1202463630848&Alcohol_bill_means_happy_hour_for_lobbyists,3.0,2.7,0.0,-0.1499999999999999,6.631770262894331,3.9558796136852163,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.004284152220448589,7.178306062262788,4.305601618902647,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0016255902250402639
emobank_detroit_14948_15031,But here's the thing -- frogs are mutating due to the planet trying to kill itself.,2.6,3.4,-0.1999999999999999,0.1999999999999999,3.0888911409564774,4.5969990630629205,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.00382525826581792,3.67162115636237,4.410666256726707,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.006706038540847863
emobank_Black_and_white_6132_6219,It strays from reason in the way which it consumes and manipulates life.,2.5,3.25,-0.25,0.125,2.450831048613723,3.9339533426718245,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0019321426632584427,2.43376239078183,4.5286728136075665,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0018430457907214278
emobank_SemEval_1210,King and queen reign at British film awards,3.2,2.9,0.1,-0.05,6.405412394047944,4.122319688611787,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.00598509015124745,6.329030687785841,4.788438194016205,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.009698381514249045
emobank_Fermentation_Eminent-Domain_4527_4654,"This is a case of over-reaching government regulation, costing business unnecessarily and burdening them with more regulations.",2.8,3.0,-0.1,0.0,2.2764850861947776,3.2546408123882973,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0012561635290726388,2.492720422208693,3.0898243346104133,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0021492226959949966
emobank_IntroHongKong_68_170,"Exciting, mysterious, glamorous — these words have described Hong Kong for at least a century.",3.46,3.18,0.2299999999999999,0.09,7.629551286219733,5.620801787317809,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.0006036773630665913,7.543721215494062,6.367776647115917,7,6,"{
  ""valence"": 7,
  ""arousal"": 6
}",0.000831167834014609
emobank_wsj_0159_825_882,10 as the deadline for the receipt of any competing bids.,3.1,3.1,0.05,0.05,2.809716200405235,3.007601763412316,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0032083832040956405,4.377388638543686,4.05512313695162,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.007715839871594793
emobank_SemEval_1337,Princess Masako author: No regrets,3.0,2.78,0.0,-0.1100000000000001,6.8711408807735435,4.157343464957388,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.003815053682936057,6.824715094517571,4.976104776883524,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.005124224671140214
emobank_WhatToHongKong_10118_10203,Woks and any other gadgets essential for Chinese cookery make good purchases.,3.22,2.89,0.1100000000000001,-0.0549999999999999,6.372230241205917,3.718146327947382,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.004326918072655099,6.667357192097957,4.264999643067581,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.005044580947451658
emobank_WhereToHongKong_31668_31741,Two natural rock formations are always pointed out on excursions.,3.12,2.87,0.06,-0.0649999999999999,5.392124767721984,3.7674525205141176,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 2",0.009621622540916579,5.902773360908317,4.30715991657235,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.013913636408907673
emobank_NYTnewswire9_7632_7642,None came.,2.7,2.8,-0.1499999999999999,-0.1,2.0216175559431475,1.6457425598888817,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0008852030752613527,2.19923933241791,2.0812595317687954,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0015638318355193435
emobank_Ant_Robot_5877_5941,Antie will be implemented on a tiny Road Warrior robotic system.,3.2,3.2,0.1,0.1,4.525630410083917,3.8973268841876494,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.0075362624509514075,5.6933694570280995,4.739256871462238,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.010487306020656452
emobank_Fermentation_HR5034_4287_4426,"Fiction page ( http://www.hr5034.org/fact-vs-fiction ) ""FACT: This bill does not address direct shipping or any specific state alcohol law.",3.0,2.56,0.0,-0.2199999999999999,2.3136426762930586,1.9322026920647768,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 1",0.001292955392702889,2.9001413720180613,2.503116502805527,2,1,"{
  ""valence"": 2,
  ""arousal"": 1
}",0.00367578393656539
emobank_hotel-california_14602_14701,"Maybe we had all tired of the frivolity of our life, hitting some threshold or some breaking point.",2.5,2.7,-0.25,-0.1499999999999999,5.482890402545467,4.4690501465189625,5,5,"```json
{
  ""valence"": 6,
  ""arousal"": 4",0.01009497480925474,5.015482722958799,4.716142941195922,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.01023097361968157
emobank_NWF1_2207_2523,"For more than 60 years, caring and concerned wildlife lovers like yourself have supported our mission to educate, inspire and assist individuals and organizations to conserve wildlife and other natural resources and to protect the earth’s environment in order to achieve a peaceful, equitable and sustainable future.",3.14,2.86,0.07,-0.07,7.610142519822917,3.9587638356252857,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.00020953749136457808,7.484620595635228,4.221208752927547,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.000514083233348875
emobank_WhatToHongKong_21826_21969,"Because of the heavy harbor traffic, only sailors licensed by the Hong Kong authorities can run pleasure boats in local waters.",3.0,3.0,0.0,0.0,2.8238337260839583,2.6585170566313603,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.003227998281144427,3.683178205885405,3.3020378896899545,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5",0.007376079471415387
emobank_detroit_16320_16354,Don't forget about the back taxes!,2.9,3.8,-0.05,0.3999999999999999,2.8336920009207196,3.916867697298794,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.002885906847653786,3.043203796510043,5.079466810446035,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.003527741027276284
emobank_audubon1_7168_7287,"First,sign and return your Petition to the Secretary of Agriculture immediately, to declare a firm and resounding “NO!”",2.7,3.8,-0.1499999999999999,0.3999999999999999,3.325351923050776,3.4648280314685698,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0041806027941261635,2.622687607578043,3.5414524325828567,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.002656791555307784
emobank_captured_moments_35083_35108,"I shouted, ""Where is she?",2.82,4.0,-0.09,0.5,4.963874423219945,4.908821547981758,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0047307416399118805,4.293237920431515,6.062453278727639,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.0035089635250201796
emobank_The_Black_Willow_14142_14205,"He glared at Allan, eyes impaling him and demanding a response.",2.38,3.87,-0.31,0.435,2.3982938684531985,7.036142701813045,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.0012614315545464421,2.433969709972579,7.464103033992436,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.001084615661718384
emobank_The_Black_Willow_10406_10468,"""That is precisely why I must excise this malignant instinct!""",2.6,3.7,-0.1999999999999999,0.3500000000000001,3.376204115803034,4.684757189741584,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0034016353595461594,3.9693835534409665,5.08808361620449,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.004240603183917451
emobank_SemEval_1470,Frantic 911 call in Ryan O'Neal case,2.6,3.7,-0.1999999999999999,0.3500000000000001,3.3530065670078577,3.875267645629573,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.004755004993057713,3.503060602240074,4.3223649922485485,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.005599414694950533
emobank_Nathans_Bylichka_51309_51320,he shouted.,2.4,3.8,-0.3,0.3999999999999999,2.902403102794949,4.448686591372889,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0026867788036656244,3.1991516149417647,5.77129942113002,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.003674725207461589
emobank_detroit_13598_13622,The dark horse rides on!,3.4,3.9,0.1999999999999999,0.4499999999999999,7.227365638841958,4.517625754250671,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.0019606518591671757,6.992462009782869,4.938927065414044,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.0034521291321800503
emobank_Homosexuality_12358_12505,Dobbens reasoned that most parents would not raise their children to be homosexual; “They’re not like ‘My child’s going to be gay!”’,2.8,3.7,-0.1,0.3500000000000001,4.766173947837988,3.136667803219824,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.004536245676673254,5.271360102126408,3.4654891765945295,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.00506324709857731
emobank_112C-L013_530_542,Real people!,3.62,3.87,0.31,0.435,7.31478249980078,4.983225344471313,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0014687281875603603,6.879592840033451,5.5274919659662975,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.003380616736111821
emobank_NYTnewswire7_135_185,RESPONSIBLE SEAFOOD SALES ARE THE CATCH OF THE DAY,3.5,3.8,0.25,0.3999999999999999,6.866180602806293,3.6693692092991825,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0011756131466575223,7.238205911587827,3.6625922673716476,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0013766872225026872
emobank_Nathans_Bylichka_53471_53659,"He bashed up a set of stairs set into the side of the wall, and we chased up after him, heading up a huge staircase that seemed to go up for more stories than the building could have held.",2.62,3.75,-0.1899999999999999,0.375,5.483843217375926,5.403520171897254,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.01047955359000772,5.055646263889847,5.495544212051472,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.011180934673166762
emobank_captured_moments_6209_6225,"""But of course!""",3.57,3.71,0.2849999999999999,0.355,5.806173159477301,3.7543878184095365,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0039967315262213424,6.045411176172664,4.629493249509621,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.006562511172901327
emobank_Nathans_Bylichka_54841_54853,Behind you!”,2.8,4.1,-0.1,0.5499999999999998,4.5662543542169844,4.776467183671472,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.005360235719398111,5.293068988234701,5.704073686077355,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.006385590941050964
emobank_easy_money_1285_1350,He set the cup down and looked straight at me for the first time.,3.1,3.7,0.05,0.3500000000000001,5.008378729033452,4.711621757168378,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.009429923060172686,5.34809207070026,5.1543588560065805,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.010898787573583786
emobank_118CWL050_3607_3658,"When you give to Big Sisters, you can get 50% back!",3.4,3.7,0.1999999999999999,0.3500000000000001,7.099094121817681,4.451511462031987,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0019761436712242447,6.967946438683456,5.181122588775586,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.0039949305146042054
emobank_defenders5_205_244,This wolf will be running for its life!,3.0,3.8,0.0,0.3999999999999999,3.3254631876232263,7.574597761357765,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.0009609505135201999,3.20740829521085,7.771983336778655,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0009400531659263244
emobank_defenders5_3662_3742,That’s why your special financial support is so important — and urgently needed.,3.11,3.67,0.0549999999999999,0.3349999999999999,7.568002536870851,4.618842168964622,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0003429109824045927,7.245610472897619,4.807636930990867,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0012855815392118853
emobank_Homosexuality_2493_2499,"“sex,”",3.5,3.7,0.25,0.3500000000000001,2.462080752587136,4.534017266945216,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.0026731089751468335,2.656581238565747,5.944457057295961,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0020418465512470445
emobank_Nathans_Bylichka_54804_54840,"Then I heard Nepthys shout, “Nathan!",2.9,3.7,-0.05,0.3500000000000001,5.623132963958915,3.9911980526574253,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.006496264872307498,6.061849872819983,4.701379386176536,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.00906182319834736
emobank_cable_spool_fort_4979_4990,"""Time out!""",2.4,3.9,-0.3,0.4499999999999999,5.372892923173799,4.152064220409011,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.005940987950943904,5.467859974493767,4.534007744273114,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.007605792415239005
emobank_detroit_707_778,Some of us (and lots of New Yorkers) pay that much in rent every month!,2.7,3.7,-0.1499999999999999,0.3500000000000001,4.707795796460576,4.154090505518784,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.00800550704314057,4.44187876908042,4.762608491580381,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.010001103109882205
emobank_Nathans_Bylichka_51701_51730,"“Listen, man, he’s not there!",2.7,4.0,-0.1499999999999999,0.5,3.826677847761601,3.57509170336859,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0036542281564502653,4.055786490943068,4.016167290891263,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.004518136103068558
emobank_SemEval_913,Here come the Globes!,3.5,3.8,0.25,0.3999999999999999,7.083771747226887,4.84121776263504,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.0027407298227544157,6.9060046653193785,5.785232348409649,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0037960543832777985
emobank_captured_moments_34149_34268,"She was looking slightly to my left, smiling with trust and satisfaction like one sexually content.",3.63,3.82,0.3149999999999999,0.4099999999999999,4.90320051486491,5.211846015201407,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.005712608175307293,6.132787638879378,5.282578138065921,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.004880273325105105
emobank_Madame_White_Snake_7189_7196,"“Lust,”",3.4,3.8,0.1999999999999999,0.3999999999999999,4.697362147698615,5.417878533102297,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.009468083166652359,4.51583501660999,6.19869535544592,3,7,"{
  ""valence"": 3,
  ""arousal"": 7
}",0.00804654388607527
emobank_SemEval_54,Game on! London exhibition celebrates the history of video games,3.5,3.7,0.25,0.3500000000000001,7.6933980782647975,4.631404508677036,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0001492601082364005,7.561787778918359,4.956338790478929,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.00046344523298180165
emobank_united1_1334_1467,"Offer is first-come, first-served and at this incredibly low rate, cabins are sure to sell out quickly, so call 1-800-822-2841 today!",3.6,3.7,0.3,0.3500000000000001,6.705776829143343,4.55280716803281,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0023571437831069893,7.105051058434107,3.5027203166842464,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.001638156204427419
emobank_Fermentation_Eminent-Domain_5129_5331,"I'd be pissed that I'm forced now to put a place-name on my label that told my buyers nothing of real value about the wine behind my label and, in some cases, demonstrably lowered its perceived quality.",2.4,3.7,-0.3,0.3500000000000001,3.0149337258943674,3.1102009344063672,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.003690873951337083,2.467637750974357,2.652757624673205,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0026257469162953902
emobank_captured_moments_35640_35817,"Most of his story I have pieced together since, but I understood enough as I knelt on his chest with my hands tight on his fleshy throat.",2.44,3.67,-0.28,0.3349999999999999,3.764282919979452,6.08241423975076,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.004624273395769097,4.651247025649563,6.146492586163734,3,7,"{
  ""valence"": 3,
  ""arousal"": 7
}",0.00660686745916659
emobank_Homosexuality_12475_12505,‘My child’s going to be gay!”’,3.0,4.12,0.0,0.56,3.422339162741218,3.313196336009459,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.005356200753023903,3.3389730612419175,3.560055475320238,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0049756801180711515
emobank_Uprooted_Bike_4508_4524,Then keep going!,3.17,4.16,0.0849999999999999,0.5800000000000001,5.781523574038516,5.029407198890212,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0055266832452014105,5.866809703844282,6.073127930226663,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.005988329227174717
emobank_detroit_17039_17149,"A $1,000 house, which could be fixed up into maybe a $30-40,000 house comes with a tax bill of $4-6K per year!",2.8,3.8,-0.1,0.3999999999999999,2.832195636334499,3.3726438578422497,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 5",0.0068893134521453535,2.818063401515035,3.545153343061532,2,5,"{
  ""valence"": 2,
  ""arousal"": 5
}",0.006526682206544346
emobank_Nathans_Bylichka_51878_51937,"Even if you did find this vampire cat, he’d tear you apart!",2.7,3.7,-0.1499999999999999,0.3500000000000001,2.215593916931331,5.146181186428748,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.0021936314490919218,2.273325725187997,6.375085324613581,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.0019305677876083008
emobank_hsus4_3962_4057,Please help us carry this message to others so that animal cruelty and abuse can be eliminated.,2.4,3.8,-0.3,0.3999999999999999,7.180016009410882,3.866263125891687,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0008425375094130471,6.6935159357114005,3.9441640380345997,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.002275354996164732
emobank_20020731-nyt_34639_34650,Excellence.,3.5,3.7,0.25,0.3500000000000001,7.121258670557399,4.080904731070334,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0014217596445385472,7.250160206699551,4.361210544953769,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.001703050574147146
emobank_captured_moments_24869_24876,"""Emil!""",3.4,3.7,0.1999999999999999,0.3500000000000001,6.133535717446303,4.468013590904851,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.005351455591282878,6.291748233355631,5.536103338728897,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.007840820700742325
emobank_captured_moments_21658_21733,"She screamed, ""I haven't socialized with Terra's elite for most of my life!",2.4,4.2,-0.3,0.6000000000000001,3.321339498193066,4.042028520236989,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.003966393938221273,3.095826651321226,4.72098779731258,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.004555180397162301
emobank_Nathans_Bylichka_9223_9267,"I stopped and looked back at him, surprised.",3.0,3.8,0.0,0.3999999999999999,4.852609414480989,3.9441433888811805,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 2",0.007622331215487313,4.602508332442,4.410529069382263,3,4,"{
  ""valence"": 3,
  ""arousal"": 4
}",0.010585859228187364
emobank_NYTnewswire4_2523_2590,"""and he said he felt like he was having an out-of-body experience.""",2.9,3.7,-0.05,0.3500000000000001,5.891751197715603,4.875332860430184,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.007403857883868807,6.130585893413966,5.116760668853284,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.007629870136858746
emobank_appalachian1_113_210,IT AUTHORIZES YOU TO START ENJOYING AMC’S OUTDOOR ACTIVITIES IMMEDIATELY!,3.57,4.0,0.2849999999999999,0.5,7.26608780597695,5.6366902020473075,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.003874412006746392,7.4720358033580885,6.095611411809247,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.004125416485310421
emobank_Nathans_Bylichka_58041_58059,"“My fuckin’ hero,”",3.5,3.9,0.25,0.4499999999999999,3.76634080003506,4.809185174890073,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.007972392698489136,4.216330215991903,5.132822426762564,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.00842081373916251
emobank_A_defense_of_Michael_Moore_4532_4590,"Still think fucking with the U.S. was a good idea, Sammy?""",2.5,4.13,-0.25,0.565,2.4320197544250037,4.10991162006649,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.0030899600638284973,3.3209620424933792,4.693736973639059,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.00574032020429276
emobank_lw1_539_585,"""Tarrin says the planet's a freaking gemstone!",3.64,4.09,0.32,0.5449999999999999,7.063390490227827,5.293914625926069,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 7",0.0031494842989812435,6.728393551264325,5.833130836128419,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.003998780256867369
emobank_Nathans_Bylichka_51839_51859,"“Don’t do this, kid!",2.36,4.09,-0.32,0.5449999999999999,2.283537969837413,3.2947831303001505,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0011846377957199167,2.329407863309491,3.8429770408930573,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.0010761017569337222
emobank_Nathans_Bylichka_37808_37815,“What!”,3.1,3.8,0.05,0.3999999999999999,4.048725619456269,5.006146975658431,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 8",0.004635557480222846,3.5896326264182483,5.958562867592727,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.003212188391689523
emobank_detroit_13679_13703,You gotta be kidding me!,2.7,3.9,-0.1499999999999999,0.4499999999999999,3.004716332830686,4.130818567659647,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.005940504279787998,2.4974944741234864,5.371988095105929,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.00351755134663485
emobank_Nathans_Bylichka_51627_51648,"I have to hurry, too!",2.62,4.0,-0.1899999999999999,0.5,4.06096815743621,4.6250011205567,5,5,"```json
{
  ""valence"": 3,
  ""arousal"": 5",0.0062517880202146645,4.855232819420183,5.797688782796034,3,5,"{
  ""valence"": 3,
  ""arousal"": 5
}",0.0068925578746669765
emobank_captured_moments_18270_18325,He's had shows in Brazil and New Madrid and everywhere!,3.6,3.8,0.3,0.3999999999999999,7.474030781889185,4.785357153006433,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0011438009444387565,7.3500197017354045,5.5506768143557,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.00199809680424982
emobank_How_soon-Fans_1597_1689,"Now, let's take a look at what the Friday's FanWoody Facebook page looks like today: Whoops!",3.13,3.75,0.0649999999999999,0.375,3.173208521763013,2.9272171444978086,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 3",0.004874824873732356,2.9339887943343315,3.154583739324003,2,3,"{
  ""valence"": 2,
  ""arousal"": 3
}",0.006490367963159111
emobank_110CYL072_836_851,Goodwill works.,3.87,3.25,0.435,0.125,7.203808082534765,3.844071555326478,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0011223588689196315,7.155919258235486,4.655995274302214,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.001446908220709713
emobank_detroit_16391_16421,I find this topic fascinating.,3.91,3.37,0.455,0.185,7.464271535259668,3.6029318547531615,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.00038811098325155716,8.181370147406906,4.733774169803555,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0001658986298517549
emobank_The_Black_Willow_16538_16592,"""This is one of the strongest works I've read in ages.",3.8,3.5,0.3999999999999999,0.25,8.31236316720222,5.369993160604999,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",6.552862728551013e-05,8.11457043268703,5.684489572833318,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",3.207697190689796e-05
emobank_hotel-california_6697_6746,The accompanying bottle of wine was a nice touch.,3.75,3.0,0.375,0.0,6.478327437777146,3.0752335950520067,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0011451779557984916,6.871844696391715,3.460443116505858,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0008872484197698433
emobank_alumnifund1_2049_2066,"With best wishes,",3.8,3.1,0.3999999999999999,0.05,6.743485576215232,4.321703704138847,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.003408471648108323,7.0197161663774015,5.230992291409677,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0034495503562234063
emobank_marine1_1448_1698,"At a price nearly half off the regular membership dues, you will receive a host of member benefits (more on these in a moment)_and, far more important the satisfaction of actually doing something to improve the ocean world we pass on to our children.",3.75,3.5,0.375,0.25,7.680419167755133,4.949909820826205,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.0003743410783842349,7.5386563374189945,4.79672389260434,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0004919781327690837
emobank_detroit_11417_11443,I love what you are doing.,4.3,3.6,0.6499999999999999,0.3,8.070427978945624,3.7643154202836615,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.0002879561784787151,7.90126689276051,4.929399400821632,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0002646870656957253
emobank_Nathans_Bylichka_42891_42959,"Good, round breasts, too, even though they’re small, they suit her.”",3.75,3.62,0.375,0.31,6.046703657704263,3.5066495007607656,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.006316408213911892,6.059094611789386,4.117249516021134,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.007543268876752942
