id,text,human_writer_v,human_writer_a,human_writer_d,human_reader_v,human_reader_a,human_reader_d,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
Ohio_Steel_7193_7237,"“to get up a petition to stop the shutdown,”",3.0,2.8,3.2,3.2,3.6,3.2,4.904287976454319,3.847419966453652,4.384495949460835,1,1,1,0.013066857623214594,5.0934460164524396,3.787122066939549,4.161687601629792,1,1,1,0.00968938546397258,5.290255641681101,4.21660877870945,4.441147559381061,5,5,5,0.019515563021534735
Ohio_Steel_7289_7451,"The petition was circulated, eventually including thousands of signatures; it was then given to USWA representatives to present to President Carter in Washington.",3.0,3.0,3.2,3.4,3.4,3.4,4.98080474358239,3.982420166908454,4.4889356094893635,1,1,1,0.013170865303933,5.38932869231519,3.866436507058877,4.358820171434925,5,3,3,0.009545434865151942,5.081825789183352,3.9915990253534774,4.521103103745529,5,3,4,0.018671949903918263
Ohio_Steel_7949_8077,The Coalition drafter letters to the Lykes Company asking if a group of workers might purchase the mill and run it collectively.,3.33,3.67,3.67,3.0,3.0,3.0,4.7948017857669445,3.5437740058882574,4.345454017561137,1,1,1,0.008049530789776542,5.090322803275043,3.51287295623963,4.2435276291491135,5,3,4,0.0065736928231959835,4.976463566125053,3.625799491225597,4.452647857131275,5,3,4,0.010705073225681143
Ohio_Steel_9211_9319,The efforts to save the mills failed partly because the international market for steel had largely dried up.,3.0,3.0,3.0,2.2,2.8,2.8,4.874177698722207,3.9802486027866495,4.486874468567326,1,1,1,0.014534205479186622,4.660588762567777,3.744659078845552,4.144447956532288,1,1,1,0.009423435333002593,4.892903419459298,3.9715027736035458,4.203790294222886,1,1,1,0.01692559877468084
Ohio_Steel_9575_9680,"Foreign steel was easier and more efficient to make, and was often of higher quality than domestic steel.",3.2,3.0,3.2,3.0,3.0,3.0,4.629663813240255,4.202090856137309,4.570390273094216,1,1,1,0.014812548186508949,5.18747028757025,4.278000149474818,4.418988608108304,5,3,3,0.01696057374078488,4.98537556447036,4.325618206946524,4.52400643246564,5,5,5,0.01976934961279359
Ohio_Steel_9681_9796,"Foreign steel companies invested in their factories, updating their technology and replacing their equipment often.",3.0,2.8,3.0,3.2,3.2,3.2,5.033106019692833,4.421150411021653,4.506005913218685,5,5,5,0.02028526936076966,5.484912674050618,4.358125839428774,4.272857039658467,5,3,3,0.015274601192177129,5.210872945178172,4.355011377773327,4.348729420830139,5,5,5,0.022155961828449193
Ohio_Steel_9797_9952,"This meant that foreign facilities were more modern and efficient than any plants in America, and therefore were able to export a more competitive product.",3.0,3.0,3.25,2.6,3.0,2.8,5.236343171660733,4.801995772254615,4.7329032492277285,1,1,1,0.011341766623852475,5.5189040385515,4.7721212396852115,4.611591824276596,1,1,1,0.010189019330070482,5.351641273532975,4.8700047641625925,4.664779203540255,5,5,5,0.016991817592699646
Ohio_Steel_9954_9990,Foreign steel was also much cheaper.,3.0,3.0,3.0,3.0,2.67,3.33,4.887823565894095,3.7620284657480028,4.370899589604736,1,1,1,0.014876454817767705,4.982653073441821,3.6768827992599302,4.061704555976954,5,3,3,0.013585443605778406,5.313240667806337,3.8282955178428963,4.270963761230778,5,3,3,0.016321338848926465
Seedbombing_1086_1214,Or you could go out to the shed and grab a few handfuls of that sod mix you got at that estate sale last year and get to mixing.,3.0,3.0,3.0,3.2,3.4,3.2,5.71935988044394,4.278466573716896,4.459740751992989,5,3,3,0.011820743445343427,5.599528458755888,4.384815731238733,4.152721126877778,5,3,3,0.01001684450961806,5.662197363894393,4.103481343716206,4.063157210357938,5,3,3,0.01415396060860565
Seedbombing_1551_1573,Customize it yourself.,3.0,3.0,3.2,3.2,3.0,3.4,5.69257842494897,4.44648513286202,4.898749667059185,6,6,6,0.011669007759459431,5.611962508758379,4.537631733250033,4.727423998845805,6,6,6,0.011761515939635167,5.497727267579588,4.711508910881927,4.829017861233803,5,5,5,0.019372090103927802
Seedbombing_2208_2269,I ended up with a broken fingernail and dirt all over my lap.,2.0,3.25,3.0,2.2,3.2,3.0,4.3128832622789215,4.481662411304775,4.319061680914488,1,1,1,0.008426877239538676,4.437466421428763,4.750241179039939,4.197058421484793,1,1,1,0.007844341720052262,4.627086019121776,5.131289528494291,4.056598552820341,1,1,1,0.009423948904069269
Seedbombing_2628_2661,And the last lesson -- have fun .,3.6,3.2,3.6,5.0,3.0,4.0,5.550674455459768,4.2735342218756625,4.689676087743674,6,6,6,0.011921472050173796,5.419245757148307,4.166317672323935,4.342477300260292,1,1,1,0.010398662511973415,5.666826159637997,4.567505992411428,4.439875579912759,5,5,5,0.021832182995653326
Seedbombing_2865_2891,Do it to see how it feels.,3.0,2.5,3.25,2.8,2.8,3.4,5.63582432311246,4.775232002026854,4.813622694041856,6,6,6,0.0182717272539767,5.597137662692418,5.136231749779442,4.880388729691235,6,6,6,0.01968111116125212,5.653616852918571,5.483562597776132,4.853003046771305,5,5,5,0.028099449949986213
Seedbombing_4776_4841,They'll be glad to know it is catching on among the under-60 set.,3.2,2.2,3.2,3.4,3.2,3.0,5.702776142431965,4.410282617630274,4.893600161528339,6,6,6,0.011588197545835274,5.673997992967991,4.1823948338605055,4.6313986398649005,6,3,4,0.008967676381575262,5.834574304452642,4.533978510542319,4.554447153514834,5,5,5,0.016432995225282156
Seedbombing_592_603,Embrace it.,3.2,3.2,3.4,3.2,3.0,3.0,5.754239711144977,4.587545368711234,4.962481905985298,5,5,5,0.01870734682386399,5.776668099443528,4.5680075389485175,4.77678664093802,5,5,5,0.018442463840380924,5.5846595469077895,5.1025100761489774,4.871789175991426,5,5,5,0.03235029855336377
Seedbombing_6528_6555,It makes me a little nicer.,3.8,3.4,3.4,3.8,3.2,3.2,5.266702051108469,2.931413120601926,4.148133160091723,6,3,4,0.001927115146515689,5.381611379941335,2.8722393586606385,3.785558119444226,6,3,3,0.0012617368725944096,5.284248960454734,3.2096562189564217,3.6906459733437798,5,3,2,0.003901439097446515
Seedbombing_784_809,Here's where we started -,3.0,2.6,3.0,3.0,3.0,3.2,5.294196245335099,4.2285834211016455,4.378081631788435,5,5,5,0.018547044192023018,5.170503969779921,4.0703109004695985,4.119662606536914,5,3,2,0.015825509196648317,5.387087918273166,4.520647555242071,4.357730591649037,5,5,5,0.0213864701613966
Seedbombing_869_885,"Thanks, MamaHun.",3.4,2.8,3.4,3.8,3.0,3.0,5.035731372352002,3.897097055618592,4.556714048739987,1,1,1,0.012576613509463402,5.138326947972405,3.938167222250324,4.305561148496775,1,1,1,0.011712427330122177,5.193493894860528,4.689472464529807,4.478804380729562,5,5,5,0.021922813686653744
SemEval_101,French suburb riots could resume,2.5,3.0,3.25,3.0,3.2,3.2,4.8300964342777934,4.693206091135338,4.827873237407215,1,1,1,0.011560952132711516,4.684851213436545,4.62611685345718,4.668643060230728,1,1,1,0.010717942925942895,5.047669024290651,4.594311616645301,4.765517623987817,5,5,5,0.01573615751881555
SemEval_1010,Al Qaeda chiefs are seen to regain power,2.4,3.0,3.0,2.4,3.0,3.0,4.468082559182109,4.826356708111325,4.806131983001309,1,1,1,0.012582360961321632,4.055009229867193,4.753842639021872,4.583362393717536,1,1,1,0.008926552555743966,4.6962745502370495,5.222194109476926,4.979220661016065,5,5,5,0.018117029421919555
SemEval_1017,"Dispute over Iraqi cleric, said to have gone to Iran",2.75,3.25,3.5,2.6,3.4,3.0,4.353263908918958,4.03440473357429,4.39145572914682,1,1,1,0.010733878284936603,4.535263114040855,3.9454390498358687,4.335114424005999,1,1,1,0.007252612263878106,4.699603979822729,4.283378751751771,4.614343776063487,1,1,1,0.016268239785039496
SemEval_1018,Planning seen in Iraqi attacks on U.S. copters,3.0,3.0,3.2,2.8,3.2,3.0,4.677470717358614,4.369887740965818,4.437963798662656,1,1,1,0.012659703257488218,4.974136630484137,4.3604771910949305,4.480907633598745,1,1,1,0.010610527238553465,4.851868312246655,4.3701840490887545,4.466830138392922,5,5,5,0.016467502854827273
SemEval_1030,Moscow says Palestine-Israeli contacts key to Mideast peace,3.0,3.0,2.8,3.0,3.0,3.0,4.805501381155834,4.109757508625771,4.6886462617709554,1,1,1,0.01486238674441562,5.006259616046319,3.8447921287066062,4.593598620444333,5,3,4,0.010154088218969829,4.7715487728209105,4.050005150882616,4.849390072410388,5,5,5,0.0220063433232469
SemEval_1037,China: Cheney shores up the trilateral alliance,3.0,3.0,3.0,3.2,2.8,3.0,4.2217357119842704,4.554238369468949,4.7638537059261346,1,1,1,0.011596005131674672,4.535889187560388,4.529139227522869,4.571204490334753,1,1,1,0.008889532993215881,4.763232939065906,4.8031640215756095,5.034671896195474,5,5,5,0.020455559645876104
SemEval_106,Life on Mars? Maybe We Missed It,3.0,2.6,2.8,2.8,3.0,3.0,5.147443449022997,4.2679650533825875,4.190873502991446,1,1,1,0.009895324675571592,4.97300831877596,3.980378353802533,4.024349292623741,1,1,1,0.007510720024999849,5.453427171761531,4.471481724029871,4.27162689000469,1,1,1,0.013458326223147153
SemEval_1081,Canadian breakthrough offers hope on autism,4.0,3.67,3.33,3.8,3.4,3.2,5.772160674617801,5.018828158613007,5.346520737187559,6,6,6,0.015638957073190622,5.840260528235917,4.7771816948160435,5.146681972800803,6,6,6,0.01208838811805815,5.750951892540106,4.718918809601623,5.231459493091446,5,5,5,0.01924711279626669
SemEval_1085,"For women, aspirin a day could keep stroke away",3.6,3.2,3.2,3.2,3.0,3.4,5.629833834282368,4.661055821670943,4.999619585413966,5,5,5,0.015126722793300507,5.669975716029446,4.70896166801097,4.988849685576733,6,6,6,0.015102752203810608,5.559301428186513,4.672931500043421,4.961527968340835,5,5,5,0.020440812631882566
SemEval_1091,Stop cancer with a shot,3.25,3.5,3.25,3.2,3.2,3.2,5.359238994331678,5.092866248481723,4.824502519798111,1,1,1,0.008457162152473194,5.213296156842614,5.211029170248304,4.703573733911505,1,1,1,0.007302207136968172,5.5481144698020035,5.142422617553901,4.877607574524951,5,5,5,0.013785110646946144
SemEval_1113,Pig cells hope for diabetes cure,3.4,3.0,3.0,3.8,3.4,3.2,5.000274269818805,4.653805636710686,4.560077537066362,5,5,5,0.015472103706611994,5.064720834864943,4.620219339278181,4.412685088679684,5,3,3,0.0133285491452039,5.157497039081193,4.7505531186067875,4.645079570762331,5,5,5,0.02261328774713248
SemEval_1121,"Cocoa could be antidote to age-related diseases, says new study",3.5,3.0,3.0,3.67,3.0,3.0,5.642529592880059,4.458543258749624,4.567709000121159,5,3,4,0.011425412685479367,5.743561675821892,4.732339944643191,4.8843775773014,5,3,4,0.010949226283934757,5.430923219909019,4.399164845987148,4.593548614429789,5,3,3,0.014407129725159529
SemEval_1126,Opponent is put on the spot over remarks about Clinton,3.0,3.0,3.2,3.0,2.8,3.0,4.827431111945298,4.266119206225094,4.73645652296705,1,1,1,0.011804676128118597,5.006554046068603,4.194290781680837,4.720649396945509,1,1,1,0.007815130247895354,4.995183578208172,4.3054435330959535,4.628317897948213,1,1,1,0.01238464645473316
SemEval_1152,"London market a shopping, dining haven",3.0,3.0,3.0,3.2,3.4,3.0,5.163621098732122,4.738667401868663,4.684866699121818,5,5,5,0.02455059220671852,5.222296957084103,4.6806801011270425,4.355719082781818,5,5,5,0.019885835994124232,5.5030624340923,4.731058200082841,4.39872533502495,5,5,5,0.030370607680701885
SemEval_1157,Teen allegedly armed by mom turns self in,3.0,3.2,2.8,2.6,2.8,3.2,4.991915095262437,4.638379960388287,4.764325187599912,1,1,1,0.009599833078453192,4.992789301409637,4.4630867991845165,4.510689114781137,5,3,3,0.007170044190868121,5.218648059595359,4.481106962321619,4.7109432474387125,5,3,4,0.01062642395384195
SemEval_1176,Spain ahead although Nadal is out,3.0,2.75,3.25,3.2,3.6,2.2,5.48740953156804,4.191885398039102,4.890686466449908,6,3,5,0.0088988023839548,5.402664987215857,3.9515738747822775,4.653465853179236,5,3,3,0.006686754835825967,5.5260667229707,4.056196834253617,4.842718914398816,5,3,7,0.009749415666849273
SemEval_1179,Jakarta begins disinfection,3.0,3.0,3.0,3.4,3.0,3.2,5.327199012984476,4.071832861422278,4.601676632392275,5,3,4,0.01256536064743336,5.293880377419735,4.069495412894365,4.444899477972474,5,3,3,0.010182340135397715,5.325371177123026,4.033702279270724,4.540461226707128,5,3,3,0.01472024349437618
SemEval_1189,Democrats look beyond symbolic vote on Iraq,2.8,2.8,2.8,2.8,3.0,3.2,5.036580515613064,3.4123962691173606,4.360249191865557,1,1,1,0.008607647336099407,5.397194094150962,3.201843515798866,4.094853493003178,6,3,4,0.0042871449796798205,5.246389639178531,3.504297748680737,4.470953910760239,5,3,4,0.011622930690350497
SemEval_119,Official laughs for Borat,3.6,3.4,3.0,3.67,2.67,3.33,5.02797675216549,4.266940658325875,4.554635318010502,1,1,1,0.01090571619267723,5.105513329228849,4.000235705736508,4.343480236518313,1,1,1,0.00863827475226194,5.073623031693338,4.133552943059012,4.5099382592774315,3,3,3,0.014610345988489433
SemEval_1194,Two Koreas to resume talks,3.33,3.0,3.0,3.0,2.8,3.0,5.444823172764776,4.2445946566614605,4.740936220196275,5,5,5,0.01825837433839649,5.560613411388923,3.9325745224363127,4.458464883655481,5,3,3,0.012102052264938707,5.4540787057566655,3.996039454929611,4.6912641655615595,5,3,4,0.020699008389995603
SemEval_1195,Mickelson driving force at masters,3.0,3.0,3.0,2.8,3.4,3.0,6.042097777203036,4.97140462454122,5.3013128927202136,6,6,6,0.012184312541986776,6.068781805327372,4.919681016950692,5.149354927877093,6,6,6,0.010094594653840813,6.056457486805343,4.792496853905597,5.1992143822553505,5,5,5,0.014179709089336842
SemEval_1204,Swiss plane crashes at Moscow airport,2.6,3.0,3.2,1.8,3.0,3.0,4.109940325373019,4.087330457880938,4.036671640718918,1,1,1,0.009275605972278422,3.917806489079891,4.529065341359162,4.039592805378658,1,1,1,0.007492540209097575,4.654739041990202,4.39909311211613,4.178118200460171,1,1,1,0.013522038222643631
SemEval_1218,Research supports medicinal marijuana,3.25,3.25,3.25,2.8,2.8,2.6,5.635280595549289,4.078614174770552,4.719553899775052,5,3,4,0.01673136376645003,5.816394042320788,4.0301926184821655,4.54291585428839,5,3,3,0.014297944380453502,5.452741489573896,4.386867978783567,4.767813339521407,5,5,5,0.029794763351732298
SemEval_1228,Iraq closes borders with Syria and Iran,2.8,2.8,2.8,2.67,2.67,3.67,4.383385707094997,3.424996951272443,3.91333998203162,1,1,1,0.009550819128590203,4.5288023072492045,3.4584286312888404,3.726601009035801,1,1,1,0.007252188499327345,4.83980654416417,3.8078655445437617,4.207442211104302,3,3,3,0.017442835029684696
SemEval_1241,Amish discuss shootings,2.67,2.67,3.0,2.0,3.0,3.0,4.7298684952129655,4.409010714156434,4.531181693611857,1,1,1,0.011917323725176404,4.676346777152568,4.2615384719304625,4.217441955507944,1,1,1,0.009014052300677575,4.904098169201514,4.379552530252172,4.4433267013336915,5,5,5,0.01734142222614354
SemEval_1258,Bomb kills 18 on military bus in Iran,2.6,3.2,3.0,2.0,3.2,2.4,4.411435385036402,4.346815470952112,4.0519448035201275,1,1,1,0.005894092932417898,4.4733408406605415,4.802080733068441,4.145868473555673,1,1,1,0.006018682272479452,4.846306496280295,4.236381899890789,4.11050108515343,1,1,1,0.007167636730981664
SemEval_1264,Jones faces Europe meetings snub,2.6,2.8,3.0,2.5,2.5,2.5,4.177934870177448,3.713090031818669,4.097450761466113,1,1,1,0.00841393289250967,4.132564672125396,3.668913085128029,3.9702811927913846,1,1,1,0.006227341238353506,4.627404740644534,3.829160415401179,4.185066247707761,1,1,1,0.011404199925960106
SemEval_1275,Village buried by 100 inches of snow,2.4,3.2,3.2,2.6,3.4,3.0,4.12515723054969,5.066031900129804,4.5535946571454975,1,1,1,0.00771948636621275,4.15607815329267,5.527308242493357,4.653658415045591,1,1,1,0.007009667663421637,4.871595952570393,5.151975239601407,4.482669161443383,1,1,1,0.012593957070394771
SemEval_1281,Chrysler's Valentine's Day massacre,2.2,2.8,2.8,2.2,3.2,2.4,4.230881698472515,4.12653453345818,4.1146867192656025,1,1,1,0.007589457572521758,4.008279585941068,4.141760132809982,3.9931685087720403,1,1,1,0.0060446473109654845,5.072171138197046,4.242156967980325,4.3074181363514725,1,1,1,0.0109557006081177
SemEval_13,United Finds Good Connection in Win,3.6,3.6,3.2,3.0,2.8,3.0,5.721935299782674,4.202309022557911,4.369032852310459,5,3,4,0.012145494964643785,5.633804624198765,4.154174395633393,4.29059360704739,5,3,3,0.010568603141368602,5.725068105607777,4.3299879580500455,4.198814689792305,5,3,2,0.01462830924871358
SemEval_1313,"Start late, retire rich",3.6,3.0,3.0,4.0,3.4,3.6,4.927304100425674,4.724869291984437,4.756317108577479,1,1,1,0.00955904433274408,4.793844720494528,4.941421826677839,4.588151246071294,1,1,1,0.008415339214801185,5.226272957178082,4.8368389582537406,4.673955918442298,5,5,5,0.014227888487460032
SemEval_132,Flu Vaccine Appears Safe for Young Children,3.2,3.0,3.0,3.5,3.17,3.33,5.541041118305346,3.575551764780551,4.6384567070466325,6,3,4,0.0103108181514884,5.594521822595716,3.352193451915663,4.455455468794362,6,3,4,0.005185729506844584,5.4812680191269525,3.544199679918595,4.530309057704476,5,3,4,0.012948992860846675
SemEval_1325,Rwanda mulling 3-kid limit for families,3.0,3.0,3.2,3.0,2.8,2.8,5.015906993477304,4.59504950624361,4.882800451114885,5,5,5,0.01329502117323567,5.0766078170091316,4.453037544952219,4.697426514672205,5,3,3,0.010088555147495614,5.184703597934763,4.599339943194273,4.910618300248553,5,5,5,0.018155581963915556
SemEval_1358,"Radical cleric al-Sadr in Iran, U.S. insists",3.0,2.6,3.2,3.0,2.8,3.2,4.482373145443006,4.3518780360442815,4.649683363523502,1,1,1,0.015078521380991958,4.867594979737553,4.221091739987563,4.5165044645533285,1,1,1,0.010832005550074087,4.780518157948786,4.491912939462294,4.792981792646619,5,5,5,0.022369139841078915
SemEval_1359,Reports: Harvard set to name first female president,3.67,3.67,3.0,3.2,3.0,3.0,4.801961841037428,4.318852788589286,4.822497863984671,1,1,1,0.012772177426467945,5.130076320872986,4.517410288459356,4.767366636914986,1,1,1,0.010330941789603061,5.081025210956369,4.0814852750235175,4.9143968008379115,5,3,6,0.015271867750422562
SemEval_1364,Prehistoric lovers found locked in eternal embrace,3.0,3.0,3.2,3.2,3.2,3.0,5.082404248822333,4.755181408951103,4.518680235613043,1,1,1,0.010473279678495087,4.784350028345325,4.858618275504463,4.113799208314219,1,1,1,0.007653785288920474,5.400381747270657,5.122236916721723,4.492085535080277,5,5,5,0.017867500769438976
SemEval_1366,Peru leader questioned in massacre probe,3.0,3.0,3.0,3.0,3.0,3.0,4.83059233029611,3.987242067657112,4.536762421813041,1,1,1,0.00918811332504764,4.565598144013863,3.9103919721602103,4.29472013891294,1,1,1,0.005767444674772,4.958216200203104,3.946605502658583,4.642298334712457,1,1,1,0.011059213835571898
SemEval_1370,Siestas may cut heart disease risk,3.6,3.2,3.0,3.0,3.0,3.0,5.928099981704235,4.042105819734524,4.569746421247929,6,3,4,0.010763953593069376,5.982034259449521,3.9353420682785414,4.379196440044498,5,3,3,0.006726254412017519,5.883664476747295,3.853370222686142,4.4595628395941045,5,3,3,0.010571459694636165
SemEval_1371,"Oregon snorkeler mistaken for rodent, shot in face",2.8,3.0,3.2,2.0,3.6,2.6,3.957274954194447,4.1003779392229855,4.06835191620432,1,1,1,0.005256030106567096,3.889707289288462,4.81253732650972,4.163662393257344,1,1,1,0.003971967385577266,4.657678028547123,3.847117914313529,3.968173070425551,1,1,1,0.0051934167790992376
SemEval_1376,Comedian says government silences critics,2.6,3.4,4.0,2.6,3.4,3.2,4.564870836007164,4.02514018752232,4.593247131782837,1,1,1,0.010906520336512873,4.409755629912989,4.065079123740062,4.481142936045892,1,1,1,0.00811436851332902,4.838983569471878,3.9152916477736923,4.535558939348675,1,1,1,0.014657721002195326
SemEval_138,"Rice, in Baghdad, Insists That Iraqis Are",3.0,3.0,3.0,3.0,3.0,3.2,4.548572098969349,4.126734848946705,4.300945635638875,1,1,1,0.013969693394251024,4.625147128566148,3.9892479296806247,4.14320677357085,1,1,1,0.009484663117530118,4.927229086773403,4.303326522076976,4.436688034494649,5,5,5,0.022451831664068552
SemEval_1384,Here is some advice to take to heart...,3.0,3.2,3.0,2.8,2.8,3.2,5.081517120388955,4.263816154919223,4.6497267979665615,5,5,5,0.013773136580964296,5.124040844166169,4.31728548044754,4.419949364036857,5,3,3,0.013192428640921936,5.154867799026552,4.601782718354886,4.573774779043131,5,5,5,0.021493612890060357
SemEval_1395,Outdated baby food found on shelves,2.25,3.25,3.25,1.6,3.2,2.8,4.485886716114264,4.050302717499774,4.209631096635408,1,1,1,0.008102190670987112,4.254177701585245,4.074820616360093,3.921728170223461,1,1,1,0.006038982401186773,4.937076052826818,4.518458136475877,4.2787689706083505,3,3,3,0.013751274030998129
SemEval_1431,Britons deported from Somalia held under Terrorism Act,2.6,3.2,3.6,2.5,3.0,3.0,4.3857651074553115,3.63281585712609,4.157854272739898,1,1,1,0.008665556746914495,4.4199325406669,3.688184965030069,3.999610978048601,1,1,1,0.005579067886170319,4.763661035368218,3.5844689435754096,4.298726061037705,1,1,1,0.011371784095877371
SemEval_1435,YouTube yields surprising payback,3.0,2.8,2.8,3.4,3.4,3.0,5.6658878462054485,4.647028536625156,4.714603154685184,6,6,6,0.011803692831502028,5.396797299956493,4.519308664785024,4.588042840400884,6,4,3,0.013233805693511154,5.534527540620759,4.7719114975213675,4.6535840658439245,5,5,5,0.01801862659177032
SemEval_1441,Survey: Tech a tool in teen dating abuse,3.0,2.8,2.8,3.0,3.0,3.0,4.844139565447011,4.203125453552673,4.456534889859261,1,1,1,0.013864412108338236,4.856537946149812,4.025086629267145,4.216442297859304,1,1,1,0.010365209327553937,5.0805542879119345,4.145961210098891,4.3130029292614775,5,5,5,0.018953861611970286
SemEval_1449,Japanese whaler afire in Antarctic,2.2,2.4,3.2,2.6,3.2,2.8,4.687627659988852,4.3580052547560175,4.169586932612196,1,1,1,0.009909437962251756,4.739395497293382,4.43631490025691,3.982695137976882,1,1,1,0.006975706680846297,5.103160912769017,4.3709728359438245,4.15132355410298,1,1,1,0.013431996455788783
SemEval_1467,Win a (concert) date with the Police,3.75,3.5,3.25,3.0,3.0,3.0,5.950935696776675,5.113179959604618,4.796245283066353,7,5,3,0.008473416097670218,6.106146291841084,5.296856144337077,4.576774218707573,7,5,3,0.006874582157471778,5.848931348171409,5.317550996853088,4.76453747521811,5,5,5,0.012286183841054942
SemEval_1476,Lawyer seizes Smith's Bahamas home,2.4,3.2,2.4,2.6,3.2,3.0,4.534212526032596,4.345529560990507,4.481338742180638,1,1,1,0.011012330730841992,4.376474591707263,4.240917389414097,4.416261459716053,1,1,1,0.007187666221691447,5.023974183532088,4.14804891193403,4.554276297792295,1,1,1,0.012693846315922255
SemEval_1481,"ROUNDUP: Protests erupt despite ""state of siege"" In Guinea",2.6,3.6,3.2,2.8,3.0,2.8,4.776302579768294,4.681312200861598,4.633908748299184,1,1,1,0.014775855572982603,4.911433960979201,4.64125838503009,4.570270119176887,1,1,1,0.010700811144092156,5.033023480206447,4.4646295579079425,4.693254588127206,5,5,5,0.019736333215354014
SemEval_1483,Beyonce new SI bikini cover girl,3.0,2.67,3.0,3.4,3.6,3.2,5.443375535421004,4.829983230739003,4.824320101765997,6,6,6,0.009628249951467946,5.830942356944334,4.930276614016226,4.742249038566659,6,6,6,0.008339408789512498,5.705064108130408,4.936367132918574,4.881054163590015,5,5,5,0.01335960972057021
SemEval_1494,Kathmandu: First snow in 63 years,3.0,3.2,3.0,3.2,3.4,2.6,5.480002327108108,4.892556800154009,4.860994175687159,5,5,5,0.011657120120633614,5.422962270404952,4.881466111866846,4.7510986191700875,5,5,5,0.010339053793174567,5.4734431565077095,4.681665395190322,4.764763346020333,5,5,5,0.016110678294243126
SemEval_185,Squirrel jumps boy in park; rabies suspected,2.4,3.2,3.0,2.2,3.6,2.6,4.1147048862184565,5.257628447151986,4.369902916394377,1,1,1,0.006925427775450229,4.144062275097375,5.481079189969276,4.177904484478712,3,6,3,0.005038754016429988,4.724742183300624,5.317369928991247,4.1760162966743,5,6,3,0.011245756178883648
SemEval_188,School ends football season after 0-4 start,2.8,3.0,3.0,2.5,3.0,2.17,4.850160991807016,3.6607224378731638,4.5892603510526975,1,1,1,0.00884468794012014,4.487457563209144,3.6658554226921485,4.357324711236769,1,1,1,0.007678116622370687,5.236237736326509,3.5984178331884955,4.516077462753911,5,3,4,0.01009902621737301
SemEval_189,Charlie Sheen to become highest-paid sitcom star,3.0,3.0,3.0,3.2,3.2,2.8,5.5189442865680824,4.637424339415291,4.891617169718355,1,1,1,0.012346929568232825,5.6737383159174195,5.04288327009506,4.872265951763885,6,6,6,0.010663205725644484,5.562685827292826,4.709057477435499,4.921005745010403,5,5,5,0.015254654237368631
SemEval_214,"Waste plant fire forces 5,000 to evacuate",2.33,3.33,2.33,1.6,3.4,2.6,4.202206386630718,4.834505882143624,4.409289794721538,1,1,1,0.01063276611469758,4.058810700343276,5.110699841379473,4.464856101398496,1,1,1,0.008769513756967256,4.7135851814344,5.062499207288521,4.542974844445551,1,1,1,0.013315293862132468
SemEval_221,Peter Pan flies into chapter two,3.0,2.6,3.0,3.4,3.4,3.0,4.810125033228113,4.1885125364396245,4.726313410695706,1,1,1,0.013539154439853136,4.727566405819405,4.399142350651742,4.463988670935068,1,1,1,0.01190703047735634,5.107958001331453,4.512471949264227,4.742213396945964,5,5,5,0.02006470414090388
SemEval_233,Trailblazing trio protects City by the Bay,3.2,3.0,3.0,3.2,3.0,3.2,5.866393262549398,4.800507909841629,4.937885167821847,6,6,6,0.014538239824111437,5.871298089363956,4.819427370483342,4.817963588117681,6,6,6,0.012180355830675452,5.829123929053849,4.628645383558892,4.836499814397191,5,5,5,0.018122410869472614
SemEval_33,Pair of Satellites Will Document Sun in 3-D,3.0,3.0,3.0,3.4,3.4,3.2,5.801492457774965,4.611871554232157,4.899937691944974,6,6,6,0.013586914505207836,5.825575093078183,4.4630291601352035,4.919484221846507,6,6,6,0.013504895910038176,5.668080354843312,4.354507982421656,4.948536844978763,5,5,5,0.01698430575919328
SemEval_37,Diplomat acknowledges US arrogance in Iraq,3.0,3.2,3.0,2.4,3.2,2.8,4.389021233952514,3.7903505946030984,4.303651781145,1,1,1,0.009008711726109222,4.501055000503185,3.504007538516688,4.080110573600329,1,1,1,0.004850810231953734,4.639880987720069,3.882647483316486,4.401652605703574,1,1,1,0.015436424369427208
SemEval_38,More Human Remains Found at Ground Zero,2.4,2.8,2.8,2.25,3.25,2.75,4.77439102810229,3.988358984228551,4.132770846727663,1,1,1,0.011663048865876874,4.940896044289676,4.114721550529638,4.1272424577404605,1,1,1,0.009627578401285612,5.204466892895427,4.0690835149444275,4.211161900639198,5,3,3,0.014218658443463527
SemEval_52,Britain to restrict immigrants from new EU members,2.8,3.2,3.4,2.6,3.2,3.0,4.307980921360757,3.833285394593069,4.4898121004849045,1,1,1,0.009445609900331362,4.258481766354268,3.727251211722926,4.2976148564092895,1,1,1,0.006474159015305571,4.7327585831708925,3.733164306718919,4.707307249371805,1,1,1,0.012154004098157973
SemEval_522,Cisco sues Apple over iPhone name,2.5,3.0,3.25,2.4,2.8,3.4,4.5416154592046585,4.533472871328515,4.397854882452572,1,1,1,0.010291754361009302,4.147144823267675,4.603168783831419,4.389014036017494,1,1,1,0.007363585222601301,4.946294551218919,4.765260663816318,4.602406667224127,1,1,1,0.013002596876220266
